datetime,SE1,SE2,SE3,SE4,DK1,DK2
2018-02-27 17:00:00+00:00,71.95,71.95,73.32,73.32,41.95,73.32
2018-02-27 18:00:00+00:00,52.31,52.31,52.31,52.31,41.22,52.31
2018-02-27 19:00:00+00:00,45.85,45.85,45.85,45.85,41.14,45.85
2018-02-27 20:00:00+00:00,40.99,40.99,40.99,40.99,40.61,40.99
2018-02-27 21:00:00+00:00,38.72,38.72,38.72,38.72,38.03,38.72
2018-02-27 22:00:00+00:00,37.72,37.72,37.72,37.72,35.44,35.44
2018-02-27 23:00:00+00:00,37.98,37.98,37.98,37.98,32.09,32.09
2018-02-28 00:00:00+00:00,37.7,37.7,37.7,37.7,32.08,32.08
2018-02-28 01:00:00+00:00,37.7,37.7,37.7,37.7,32.1,32.1
2018-02-28 02:00:00+00:00,37.82,37.82,37.82,37.82,36.91,37.82
2018-02-28 03:00:00+00:00,38.06,38.06,38.06,38.06,35.51,38.06
2018-02-28 04:00:00+00:00,39.02,39.02,39.02,39.02,36.99,39.02
2018-02-28 05:00:00+00:00,44.98,44.98,44.98,44.98,44.98,44.98
2018-02-28 06:00:00+00:00,57.38,57.38,57.38,57.38,57.18,57.38
2018-02-28 07:00:00+00:00,70.67,70.67,70.67,70.67,47.35,70.67
2018-02-28 08:00:00+00:00,68.83,68.83,68.83,68.83,44.95,68.83
2018-02-28 09:00:00+00:00,68.04,68.04,68.04,68.04,32.65,68.04
2018-02-28 10:00:00+00:00,50.09,50.09,50.09,50.09,31.37,50.09
2018-02-28 11:00:00+00:00,44.97,44.97,44.97,44.97,32.84,44.97
2018-02-28 12:00:00+00:00,43.47,43.47,43.47,43.47,32.06,43.47
2018-02-28 13:00:00+00:00,42.89,42.89,42.89,42.89,32.51,42.89
2018-02-28 14:00:00+00:00,42.82,42.82,42.82,42.82,32.01,42.82
2018-02-28 15:00:00+00:00,44.96,44.96,44.96,44.96,35.1,44.96
2018-02-28 16:00:00+00:00,67.94,67.94,67.94,67.94,42.99,67.94
2018-02-28 17:00:00+00:00,72.91,72.91,72.91,72.91,42.9,72.91
2018-02-28 18:00:00+00:00,50.87,50.87,50.87,50.87,41.8,50.87
2018-02-28 19:00:00+00:00,44.91,44.91,44.91,44.91,38.9,44.91
2018-02-28 20:00:00+00:00,41.54,41.54,41.54,41.54,32.07,41.54
2018-02-28 21:00:00+00:00,38.72,38.72,38.72,38.72,32.06,38.72
2018-02-28 22:00:00+00:00,37.76,37.76,37.76,37.76,31.25,37.76
2018-02-28 23:00:00+00:00,39.52,39.52,39.52,39.52,29.09,39.52
2018-03-01 00:00:00+00:00,39.05,39.05,39.05,39.05,30.01,39.05
2018-03-01 01:00:00+00:00,38.83,38.83,38.83,38.83,28.5,38.83
2018-03-01 02:00:00+00:00,39.02,39.02,39.02,39.02,28.99,39.02
2018-03-01 03:00:00+00:00,39.6,39.6,39.6,39.6,30.53,39.6
2018-03-01 04:00:00+00:00,42.02,42.02,42.02,42.02,30.53,42.02
2018-03-01 05:00:00+00:00,62.17,62.17,62.17,62.17,31.8,62.17
2018-03-01 06:00:00+00:00,199.92,199.92,199.92,199.92,39.87,199.92
2018-03-01 07:00:00+00:00,255.02,255.02,255.02,255.02,42.04,255.02
2018-03-01 08:00:00+00:00,205,205,205,205,40.7,205
2018-03-01 09:00:00+00:00,192.64,192.64,192.64,192.64,39.78,192.64
2018-03-01 10:00:00+00:00,131.61,131.61,131.61,131.61,28.23,131.61
2018-03-01 11:00:00+00:00,107.98,107.98,107.98,107.98,22.82,107.98
2018-03-01 12:00:00+00:00,90.03,90.03,90.03,90.03,26.41,90.03
2018-03-01 13:00:00+00:00,58.55,58.55,58.55,58.55,26.58,58.55
2018-03-01 14:00:00+00:00,62.05,62.05,62.05,62.05,39.76,62.05
2018-03-01 15:00:00+00:00,67.63,67.63,67.63,67.63,39.8,67.63
2018-03-01 16:00:00+00:00,119.65,119.65,119.65,119.65,34.29,119.65
2018-03-01 17:00:00+00:00,153.34,153.34,153.34,153.34,41.49,153.34
2018-03-01 18:00:00+00:00,99.94,99.94,99.94,99.94,41.37,99.94
2018-03-01 19:00:00+00:00,59.47,59.47,59.47,59.47,35.58,59.47
2018-03-01 20:00:00+00:00,51.15,51.15,51.15,51.15,30.64,51.15
2018-03-01 21:00:00+00:00,41.99,41.99,41.99,41.99,30.74,41.99
2018-03-01 22:00:00+00:00,39.09,39.09,39.09,39.09,30.55,39.09
2018-03-01 23:00:00+00:00,40.01,40.01,40.01,40.01,28.98,28.98
2018-03-02 00:00:00+00:00,38.86,38.86,38.86,38.86,30.32,30.32
2018-03-02 01:00:00+00:00,38.81,38.81,38.81,38.81,30.51,38.81
2018-03-02 02:00:00+00:00,38.99,38.99,38.99,38.99,30.54,38.99
2018-03-02 03:00:00+00:00,40.07,40.07,40.07,40.07,30,40.07
2018-03-02 04:00:00+00:00,40.44,40.44,40.44,40.44,32.54,40.44
2018-03-02 05:00:00+00:00,44.03,44.03,44.03,44.03,42.98,44.03
2018-03-02 06:00:00+00:00,67.81,67.81,67.81,67.81,45.94,67.81
2018-03-02 07:00:00+00:00,119.06,119.06,119.06,119.06,46,119.06
2018-03-02 08:00:00+00:00,119.47,119.47,119.47,119.47,42.98,119.47
2018-03-02 09:00:00+00:00,100.02,100.02,100.02,100.02,32.71,100.02
2018-03-02 10:00:00+00:00,80,80,80,80,31,80
2018-03-02 11:00:00+00:00,60.58,60.58,60.58,60.58,31.07,60.58
2018-03-02 12:00:00+00:00,52.97,52.97,52.97,52.97,33.04,52.97
2018-03-02 13:00:00+00:00,46.59,46.59,46.59,46.59,35.01,46.59
2018-03-02 14:00:00+00:00,43.81,43.81,43.81,43.81,37.88,43.81
2018-03-02 15:00:00+00:00,43.99,43.99,43.99,43.99,42.93,43.99
2018-03-02 16:00:00+00:00,51.75,51.75,51.75,51.75,51.75,51.75
2018-03-02 17:00:00+00:00,75.95,75.95,75.95,75.95,75.95,75.95
2018-03-02 18:00:00+00:00,63.76,63.76,63.76,63.76,63.76,63.76
2018-03-02 19:00:00+00:00,47.95,47.95,47.95,47.95,47.95,47.95
2018-03-02 20:00:00+00:00,43.76,43.76,43.76,43.76,43.76,43.76
2018-03-02 21:00:00+00:00,41.69,41.69,41.69,41.69,41.69,41.69
2018-03-02 22:00:00+00:00,39.76,39.76,39.76,39.76,39.76,39.76
2018-03-02 23:00:00+00:00,41.81,41.81,41.81,41.81,33.09,41.81
2018-03-03 00:00:00+00:00,40.22,40.22,40.22,40.22,36.49,40.22
2018-03-03 01:00:00+00:00,39.06,39.06,39.06,39.06,34.94,39.06
2018-03-03 02:00:00+00:00,39.54,39.54,39.54,39.54,34.23,39.54
2018-03-03 03:00:00+00:00,39.77,39.77,39.77,39.77,34.48,39.77
2018-03-03 04:00:00+00:00,40.83,40.83,40.83,40.83,34.1,40.83
2018-03-03 05:00:00+00:00,42.48,42.48,42.48,42.48,39.22,42.48
2018-03-03 06:00:00+00:00,42.91,42.91,42.91,42.91,40.16,42.91
2018-03-03 07:00:00+00:00,44.27,44.27,44.27,44.27,41.67,44.27
2018-03-03 08:00:00+00:00,50.79,50.79,50.79,50.79,39.34,50.79
2018-03-03 09:00:00+00:00,50.53,50.53,50.53,50.53,40.65,50.53
2018-03-03 10:00:00+00:00,46.08,46.08,46.08,46.08,40.6,46.08
2018-03-03 11:00:00+00:00,43.12,43.12,43.12,43.12,40.55,43.12
2018-03-03 12:00:00+00:00,41.61,41.61,41.61,41.61,33.44,41.61
2018-03-03 13:00:00+00:00,40.88,40.88,40.88,40.88,39.25,40.88
2018-03-03 14:00:00+00:00,40.41,40.41,40.41,40.41,39.08,40.41
2018-03-03 15:00:00+00:00,40.97,40.97,40.97,40.97,40,40.97
2018-03-03 16:00:00+00:00,50.12,50.12,50.12,50.12,43.25,50.12
2018-03-03 17:00:00+00:00,59.7,59.7,59.7,59.7,48.2,59.7
2018-03-03 18:00:00+00:00,45.11,45.11,45.11,45.11,45.11,45.11
2018-03-03 19:00:00+00:00,41,41,41,41,41,41
2018-03-03 20:00:00+00:00,40.2,40.2,40.2,40.2,39.09,40.2
2018-03-03 21:00:00+00:00,39.06,39.06,39.06,39.06,35.88,39.06
2018-03-03 22:00:00+00:00,38.48,38.48,38.48,38.48,30.24,38.48
2018-03-03 23:00:00+00:00,40.37,40.37,40.37,40.37,30.08,40.37
2018-03-04 00:00:00+00:00,40.02,40.02,40.02,40.02,30.87,40.02
2018-03-04 01:00:00+00:00,39.68,39.68,39.68,39.68,31.7,39.68
2018-03-04 02:00:00+00:00,39.56,39.56,39.56,39.56,32.94,39.56
2018-03-04 03:00:00+00:00,39.48,39.48,39.48,39.48,30.28,39.48
2018-03-04 04:00:00+00:00,39.51,39.51,39.51,39.51,30.24,39.51
2018-03-04 05:00:00+00:00,39.89,39.89,39.89,39.89,30.06,39.89
2018-03-04 06:00:00+00:00,40,40,40,40,35.56,40
2018-03-04 07:00:00+00:00,41.58,41.58,41.58,41.58,40.3,41.58
2018-03-04 08:00:00+00:00,41.65,41.65,41.65,41.65,35.22,41.65
2018-03-04 09:00:00+00:00,42.97,42.97,42.97,42.97,34.39,42.97
2018-03-04 10:00:00+00:00,42.68,42.68,42.68,42.68,32.57,42.68
2018-03-04 11:00:00+00:00,41.71,41.71,41.71,41.71,30.08,41.71
2018-03-04 12:00:00+00:00,40.77,40.77,40.77,40.77,29.26,40.77
2018-03-04 13:00:00+00:00,40.22,40.22,40.22,40.22,29.12,40.22
2018-03-04 14:00:00+00:00,39.5,39.5,39.5,39.5,30.39,39.5
2018-03-04 15:00:00+00:00,40.05,40.05,40.05,40.05,34.06,40.05
2018-03-04 16:00:00+00:00,44.36,44.36,44.36,44.36,33.08,44.36
2018-03-04 17:00:00+00:00,47.68,47.68,47.68,47.68,40.34,47.68
2018-03-04 18:00:00+00:00,45.34,45.34,45.34,45.34,35.74,45.34
2018-03-04 19:00:00+00:00,40.96,40.96,40.96,40.96,30.35,40.96
2018-03-04 20:00:00+00:00,39.65,39.65,39.65,39.65,30.36,39.65
2018-03-04 21:00:00+00:00,38.7,38.7,38.7,38.7,30.07,38.7
2018-03-04 22:00:00+00:00,38.25,38.25,38.25,38.25,25.7,38.25
2018-03-04 23:00:00+00:00,37.9,37.9,37.9,37.9,24.74,37.9
2018-03-05 00:00:00+00:00,37.43,37.43,37.43,37.43,20.92,37.43
2018-03-05 01:00:00+00:00,37.47,37.47,37.47,37.47,16.31,37.47
2018-03-05 02:00:00+00:00,37.8,37.8,37.8,37.8,16.61,37.8
2018-03-05 03:00:00+00:00,38.15,38.15,38.15,38.15,27.08,38.15
2018-03-05 04:00:00+00:00,38.68,38.68,38.68,38.68,31.73,38.68
2018-03-05 05:00:00+00:00,44.82,44.82,44.82,44.82,45.92,44.82
2018-03-05 06:00:00+00:00,53.94,53.94,53.94,53.94,53.94,53.94
2018-03-05 07:00:00+00:00,64.06,64.06,64.06,64.06,64.06,64.06
2018-03-05 08:00:00+00:00,62.63,62.63,62.63,62.63,62.63,62.63
2018-03-05 09:00:00+00:00,56.02,56.02,56.02,56.02,56.02,56.02
2018-03-05 10:00:00+00:00,54.98,54.98,54.98,54.98,54.98,54.98
2018-03-05 11:00:00+00:00,49.02,49.02,49.02,49.02,49.02,49.02
2018-03-05 12:00:00+00:00,48.11,48.11,48.11,48.11,48.11,48.11
2018-03-05 13:00:00+00:00,53.43,53.43,53.43,53.43,53.43,53.43
2018-03-05 14:00:00+00:00,53.78,53.78,53.78,53.78,53.78,53.78
2018-03-05 15:00:00+00:00,54.16,54.16,54.16,54.16,54.16,54.16
2018-03-05 16:00:00+00:00,69.67,69.67,69.67,69.67,69.67,69.67
2018-03-05 17:00:00+00:00,83.16,83.16,83.16,83.16,83.16,83.16
2018-03-05 18:00:00+00:00,81.61,81.61,81.61,81.61,81.61,81.61
2018-03-05 19:00:00+00:00,59.59,59.59,59.59,59.59,59.59,59.59
2018-03-05 20:00:00+00:00,49.8,49.8,49.8,49.8,49.8,49.8
2018-03-05 21:00:00+00:00,43.69,43.69,43.69,43.69,43.69,43.69
2018-03-05 22:00:00+00:00,40.4,40.4,40.4,40.4,40.4,40.4
2018-03-05 23:00:00+00:00,38.96,38.96,38.96,38.96,38.96,38.96
2018-03-06 00:00:00+00:00,37.96,37.96,37.96,37.96,37.96,37.96
2018-03-06 01:00:00+00:00,37.39,37.39,37.39,37.39,37.39,37.39
2018-03-06 02:00:00+00:00,36.78,36.78,36.78,36.78,36.61,36.78
2018-03-06 03:00:00+00:00,37.42,37.42,37.42,37.42,37.35,37.42
2018-03-06 04:00:00+00:00,39.49,39.49,39.49,39.49,38.76,39.49
2018-03-06 05:00:00+00:00,45.77,45.77,45.77,45.77,46.5,45.77
2018-03-06 06:00:00+00:00,58.26,58.26,58.26,58.26,58.26,58.26
2018-03-06 07:00:00+00:00,65.19,65.19,65.19,65.19,65.19,65.19
2018-03-06 08:00:00+00:00,65.02,65.02,65.02,65.02,65.02,65.02
2018-03-06 09:00:00+00:00,63.28,63.28,63.28,63.28,63.28,63.28
2018-03-06 10:00:00+00:00,55.03,55.03,55.03,55.03,55.03,55.03
2018-03-06 11:00:00+00:00,52.39,52.39,52.39,52.39,52.39,52.39
2018-03-06 12:00:00+00:00,50.07,50.07,50.07,50.07,50.07,50.07
2018-03-06 13:00:00+00:00,48.98,48.98,48.98,48.98,48.98,48.98
2018-03-06 14:00:00+00:00,48.76,48.76,48.76,48.76,48.76,48.76
2018-03-06 15:00:00+00:00,48.24,48.24,48.24,48.24,48.24,48.24
2018-03-06 16:00:00+00:00,53.99,53.99,53.99,53.99,53.99,53.99
2018-03-06 17:00:00+00:00,59.24,59.24,59.24,59.24,59.24,59.24
2018-03-06 18:00:00+00:00,55.21,55.21,55.21,55.21,55.21,55.21
2018-03-06 19:00:00+00:00,45.99,45.99,45.99,45.99,45.99,45.99
2018-03-06 20:00:00+00:00,43.04,43.04,43.04,43.04,43.04,43.04
2018-03-06 21:00:00+00:00,40.58,40.58,40.58,40.58,40.58,40.58
2018-03-06 22:00:00+00:00,38.6,38.6,38.6,38.6,38.6,38.6
2018-03-06 23:00:00+00:00,38.13,38.13,38.13,38.13,38.13,38.13
2018-03-07 00:00:00+00:00,37.66,37.66,37.66,37.66,37.66,37.66
2018-03-07 01:00:00+00:00,37.1,37.1,37.1,37.1,37.1,37.1
2018-03-07 02:00:00+00:00,36.91,36.91,36.91,36.91,36.91,36.91
2018-03-07 03:00:00+00:00,37.54,37.54,37.54,37.54,37.54,37.54
2018-03-07 04:00:00+00:00,39.88,39.88,39.88,39.88,39.88,39.88
2018-03-07 05:00:00+00:00,45.2,45.2,45.2,45.2,45.2,45.2
2018-03-07 06:00:00+00:00,54.51,54.51,54.51,54.51,54.51,54.51
2018-03-07 07:00:00+00:00,60.3,60.3,60.3,60.3,60.3,60.3
2018-03-07 08:00:00+00:00,58.56,58.56,58.56,58.56,58.56,58.56
2018-03-07 09:00:00+00:00,55.18,55.18,55.18,55.18,55.18,55.18
2018-03-07 10:00:00+00:00,54.78,54.78,54.78,54.78,54.78,54.78
2018-03-07 11:00:00+00:00,50.27,50.27,50.27,50.27,50.27,50.27
2018-03-07 12:00:00+00:00,47.82,47.82,47.82,47.82,47.82,47.82
2018-03-07 13:00:00+00:00,46.51,46.51,46.51,46.51,46.51,46.51
2018-03-07 14:00:00+00:00,46.75,46.75,46.75,46.75,46.75,46.75
2018-03-07 15:00:00+00:00,47.72,47.72,47.72,47.72,47.72,47.72
2018-03-07 16:00:00+00:00,53.7,53.7,53.7,53.7,53.7,53.7
2018-03-07 17:00:00+00:00,60.95,60.95,60.95,60.95,60.95,60.95
2018-03-07 18:00:00+00:00,56.9,56.9,56.9,56.9,56.9,56.9
2018-03-07 19:00:00+00:00,46.04,46.04,46.04,46.04,46.04,46.04
2018-03-07 20:00:00+00:00,42.26,42.26,42.26,42.26,42.26,42.26
2018-03-07 21:00:00+00:00,39.79,39.79,39.79,39.79,40.48,39.79
2018-03-07 22:00:00+00:00,37.29,37.29,37.29,37.29,36.6,37.29
2018-03-07 23:00:00+00:00,37.37,37.37,37.37,37.37,37.37,37.37
2018-03-08 00:00:00+00:00,35.89,35.89,35.89,35.89,35.03,35.89
2018-03-08 01:00:00+00:00,35.73,35.73,35.73,35.73,35.73,35.73
2018-03-08 02:00:00+00:00,35.63,35.63,35.63,35.63,35.63,35.63
2018-03-08 03:00:00+00:00,36.09,36.09,36.09,36.09,36.09,36.09
2018-03-08 04:00:00+00:00,36.97,36.97,36.97,36.97,35.64,36.97
2018-03-08 05:00:00+00:00,40.54,40.54,40.54,40.54,41.47,40.54
2018-03-08 06:00:00+00:00,46.2,46.2,46.2,46.2,46.2,46.2
2018-03-08 07:00:00+00:00,46.96,46.96,46.96,46.96,46.96,46.96
2018-03-08 08:00:00+00:00,44.91,44.91,44.91,44.91,44.91,44.91
2018-03-08 09:00:00+00:00,42.4,42.4,42.4,42.4,42.4,42.4
2018-03-08 10:00:00+00:00,41.51,41.51,41.51,41.51,41.51,41.51
2018-03-08 11:00:00+00:00,40.89,40.89,40.89,40.89,40.46,40.89
2018-03-08 12:00:00+00:00,40.34,40.34,40.34,40.34,40.34,40.34
2018-03-08 13:00:00+00:00,39.51,39.51,39.51,39.51,39.51,39.51
2018-03-08 14:00:00+00:00,39.47,39.47,39.47,39.47,39.47,39.47
2018-03-08 15:00:00+00:00,40.51,40.51,40.51,40.51,40.51,40.51
2018-03-08 16:00:00+00:00,42.99,42.99,42.99,42.99,42.99,42.99
2018-03-08 17:00:00+00:00,47.66,47.66,47.66,47.66,47.66,47.66
2018-03-08 18:00:00+00:00,44.21,44.21,44.21,44.21,45.3,44.21
2018-03-08 19:00:00+00:00,38.8,38.8,38.8,38.8,37.71,38.8
2018-03-08 20:00:00+00:00,37.73,37.73,37.73,37.73,37.73,37.73
2018-03-08 21:00:00+00:00,36.52,36.52,36.52,36.52,36.52,36.52
2018-03-08 22:00:00+00:00,35.57,35.57,35.57,35.57,35.57,35.57
2018-03-08 23:00:00+00:00,35.77,35.77,35.77,35.77,35.77,35.77
2018-03-09 00:00:00+00:00,35.33,35.33,35.33,35.33,35.33,35.33
2018-03-09 01:00:00+00:00,34.99,34.99,34.99,34.99,34.99,34.99
2018-03-09 02:00:00+00:00,34.99,34.99,34.99,34.99,34.99,34.99
2018-03-09 03:00:00+00:00,35.55,35.55,35.55,35.55,35.55,35.55
2018-03-09 04:00:00+00:00,36.4,36.4,36.4,36.4,36.4,36.4
2018-03-09 05:00:00+00:00,38.14,38.14,38.14,38.14,38.14,38.14
2018-03-09 06:00:00+00:00,41.98,41.98,41.98,41.98,41.98,41.98
2018-03-09 07:00:00+00:00,43.93,43.93,43.93,43.93,43.93,43.93
2018-03-09 08:00:00+00:00,41.94,41.94,41.94,41.94,41.94,41.94
2018-03-09 09:00:00+00:00,40.69,40.69,40.69,40.69,40.69,40.69
2018-03-09 10:00:00+00:00,39.81,39.81,39.81,39.81,39.81,39.81
2018-03-09 11:00:00+00:00,38.51,38.51,38.51,38.51,38.51,38.51
2018-03-09 12:00:00+00:00,39.72,39.72,39.72,39.72,39.72,39.72
2018-03-09 13:00:00+00:00,40.38,40.38,40.38,40.38,40.38,40.38
2018-03-09 14:00:00+00:00,40.84,40.84,40.84,40.84,40.84,40.84
2018-03-09 15:00:00+00:00,41.56,41.56,41.56,41.56,41.56,41.56
2018-03-09 16:00:00+00:00,45.03,45.03,45.03,45.03,45.03,45.03
2018-03-09 17:00:00+00:00,54.01,54.01,54.01,54.01,54.01,54.01
2018-03-09 18:00:00+00:00,46.22,46.22,46.22,46.22,46.22,46.22
2018-03-09 19:00:00+00:00,42.19,42.19,42.19,47.71,42.19,47.71
2018-03-09 20:00:00+00:00,41.42,41.42,41.42,41.42,41.42,41.42
2018-03-09 21:00:00+00:00,39.76,39.76,39.76,39.76,39.76,39.76
2018-03-09 22:00:00+00:00,37.9,37.9,37.9,37.9,37.9,37.9
2018-03-09 23:00:00+00:00,37.88,37.88,37.88,37.88,33.1,37.88
2018-03-10 00:00:00+00:00,36.84,36.84,36.84,36.84,31.29,36.84
2018-03-10 01:00:00+00:00,36.44,36.44,36.44,36.44,30.85,36.44
2018-03-10 02:00:00+00:00,36.04,36.04,36.04,36.04,36.04,36.04
2018-03-10 03:00:00+00:00,36.27,36.27,36.27,36.27,36.27,36.27
2018-03-10 04:00:00+00:00,36.51,36.51,36.51,36.51,36.51,36.51
2018-03-10 05:00:00+00:00,36.72,36.72,36.72,36.72,36.72,36.72
2018-03-10 06:00:00+00:00,37.25,37.25,37.25,37.25,37.25,37.25
2018-03-10 07:00:00+00:00,37.56,37.56,37.56,37.56,37.56,37.56
2018-03-10 08:00:00+00:00,37.89,37.89,37.89,37.89,37.89,37.89
2018-03-10 09:00:00+00:00,37.66,37.66,37.66,37.66,37.66,37.66
2018-03-10 10:00:00+00:00,37.39,37.39,37.39,37.39,37.39,37.39
2018-03-10 11:00:00+00:00,37.03,37.03,37.03,37.03,36.6,37.03
2018-03-10 12:00:00+00:00,36.59,36.59,36.59,36.59,35.64,36.59
2018-03-10 13:00:00+00:00,36.36,36.36,36.36,36.36,34.01,36.36
2018-03-10 14:00:00+00:00,36.31,36.31,36.31,36.31,34.03,36.31
2018-03-10 15:00:00+00:00,36.76,36.76,36.76,36.76,36.4,36.76
2018-03-10 16:00:00+00:00,38.67,38.67,38.67,38.67,38.67,38.67
2018-03-10 17:00:00+00:00,41.3,41.3,41.3,41.3,41.3,41.3
2018-03-10 18:00:00+00:00,41.28,41.28,41.28,41.28,41.28,41.28
2018-03-10 19:00:00+00:00,38.43,38.43,38.43,38.43,39.7,38.43
2018-03-10 20:00:00+00:00,36.71,36.71,36.71,36.71,35.44,36.71
2018-03-10 21:00:00+00:00,36.38,36.38,36.38,36.38,34.5,34.5
2018-03-10 22:00:00+00:00,36.06,36.06,36.06,36.06,35.19,35.19
2018-03-10 23:00:00+00:00,36.38,36.38,36.38,36.38,32.26,32.26
2018-03-11 00:00:00+00:00,35.94,35.94,35.94,35.94,27.14,27.14
2018-03-11 01:00:00+00:00,35.76,35.76,35.76,35.76,25.65,25.65
2018-03-11 02:00:00+00:00,35.78,35.78,35.78,35.78,26.2,26.2
2018-03-11 03:00:00+00:00,35.69,35.69,35.69,35.69,25.06,25.06
2018-03-11 04:00:00+00:00,36.02,36.02,36.02,36.02,24.92,24.92
2018-03-11 05:00:00+00:00,36.33,36.33,36.33,36.33,25.81,25.81
2018-03-11 06:00:00+00:00,36.13,36.13,36.13,36.13,27.61,36.13
2018-03-11 07:00:00+00:00,36.34,36.34,36.34,36.34,29.31,36.34
2018-03-11 08:00:00+00:00,36.54,36.54,36.54,36.54,30.15,36.54
2018-03-11 09:00:00+00:00,36.86,36.86,36.86,36.86,28.97,36.86
2018-03-11 10:00:00+00:00,36.87,36.87,36.87,36.87,27.1,36.87
2018-03-11 11:00:00+00:00,36.51,36.51,36.51,36.51,27.6,36.51
2018-03-11 12:00:00+00:00,36.22,36.22,36.22,36.22,28.91,36.22
2018-03-11 13:00:00+00:00,35.52,35.52,35.52,35.52,29.63,35.52
2018-03-11 14:00:00+00:00,35.5,35.5,35.5,35.5,35.5,35.5
2018-03-11 15:00:00+00:00,36.02,36.02,36.02,36.02,36.02,36.02
2018-03-11 16:00:00+00:00,37.02,37.02,37.02,37.02,37.02,37.02
2018-03-11 17:00:00+00:00,37.49,37.49,37.49,37.49,37.49,37.49
2018-03-11 18:00:00+00:00,38.06,38.06,38.06,38.06,38.06,38.06
2018-03-11 19:00:00+00:00,36.9,36.9,36.9,36.9,34.02,36.9
2018-03-11 20:00:00+00:00,36.06,36.06,36.06,36.06,30.62,36.06
2018-03-11 21:00:00+00:00,35.71,35.71,35.71,35.71,32.59,32.59
2018-03-11 22:00:00+00:00,34.95,34.95,34.95,34.95,31.01,31.01
2018-03-11 23:00:00+00:00,34.31,34.31,34.31,34.31,32.1,32.1
2018-03-12 00:00:00+00:00,33.1,33.1,33.1,33.1,31.45,31.45
2018-03-12 01:00:00+00:00,34.01,34.01,34.01,34.01,30.67,30.67
2018-03-12 02:00:00+00:00,35.01,35.01,35.01,35.01,28.92,28.92
2018-03-12 03:00:00+00:00,35.84,35.84,35.84,35.84,31.93,31.93
2018-03-12 04:00:00+00:00,38.2,38.2,38.2,38.2,34.14,38.2
2018-03-12 05:00:00+00:00,41.59,41.59,41.59,41.59,45.65,41.59
2018-03-12 06:00:00+00:00,49.37,49.37,49.37,49.37,50.58,50.58
2018-03-12 07:00:00+00:00,50.48,50.48,50.48,50.48,50.48,50.48
2018-03-12 08:00:00+00:00,49.99,49.99,49.99,49.99,49.99,49.99
2018-03-12 09:00:00+00:00,47.91,47.91,47.91,47.91,47.91,47.91
2018-03-12 10:00:00+00:00,46.23,46.23,46.23,46.23,46.23,46.23
2018-03-12 11:00:00+00:00,45,45,45,45,45,45
2018-03-12 12:00:00+00:00,42.48,42.48,42.48,42.48,42.48,42.48
2018-03-12 13:00:00+00:00,41.65,41.65,41.65,41.65,41.65,41.65
2018-03-12 14:00:00+00:00,41.67,41.67,41.67,41.67,41.67,41.67
2018-03-12 15:00:00+00:00,42.49,42.49,42.49,42.49,42.49,42.49
2018-03-12 16:00:00+00:00,46.96,46.96,46.96,46.96,46.96,46.96
2018-03-12 17:00:00+00:00,50.24,50.24,50.24,50.24,50.24,50.24
2018-03-12 18:00:00+00:00,49.94,49.94,49.94,49.94,49.94,49.94
2018-03-12 19:00:00+00:00,42.24,42.24,42.24,42.24,42.47,42.24
2018-03-12 20:00:00+00:00,39.71,39.71,39.71,39.71,39.49,39.71
2018-03-12 21:00:00+00:00,37.6,37.6,37.6,37.6,37.6,37.6
2018-03-12 22:00:00+00:00,36.58,36.58,36.58,36.58,36.58,36.58
2018-03-12 23:00:00+00:00,37.35,37.35,37.35,37.35,37.35,37.35
2018-03-13 00:00:00+00:00,36.94,36.94,36.94,36.94,36.94,36.94
2018-03-13 01:00:00+00:00,35.97,35.97,35.97,35.97,35.97,35.97
2018-03-13 02:00:00+00:00,35.62,35.62,35.62,35.62,35.62,35.62
2018-03-13 03:00:00+00:00,36.79,36.79,36.79,36.79,36.79,36.79
2018-03-13 04:00:00+00:00,38.29,38.29,38.29,38.29,34.54,38.29
2018-03-13 05:00:00+00:00,40.6,40.6,40.6,40.6,40.6,40.6
2018-03-13 06:00:00+00:00,46.46,46.46,46.46,46.46,46.46,46.46
2018-03-13 07:00:00+00:00,47.51,47.51,47.51,47.51,46.37,47.51
2018-03-13 08:00:00+00:00,47.07,47.07,47.07,47.07,42.5,47.07
2018-03-13 09:00:00+00:00,46.95,46.95,46.95,46.95,40.81,46.95
2018-03-13 10:00:00+00:00,44.59,44.59,44.59,44.59,40.83,44.59
2018-03-13 11:00:00+00:00,45.81,45.81,45.81,45.81,41.96,45.81
2018-03-13 12:00:00+00:00,43.97,43.97,43.97,43.97,40.92,43.97
2018-03-13 13:00:00+00:00,43.9,43.9,43.9,43.9,40.91,43.9
2018-03-13 14:00:00+00:00,42.36,42.36,42.36,42.36,42.36,42.36
2018-03-13 15:00:00+00:00,41.85,41.85,41.85,41.85,41.85,41.85
2018-03-13 16:00:00+00:00,46.04,46.04,46.04,46.04,46.04,46.04
2018-03-13 17:00:00+00:00,50.92,50.92,50.92,50.92,50.92,50.92
2018-03-13 18:00:00+00:00,50.19,50.19,50.19,50.19,50.19,50.19
2018-03-13 19:00:00+00:00,43.91,43.91,43.91,43.91,43.91,43.91
2018-03-13 20:00:00+00:00,42,42,42,42,42,42
2018-03-13 21:00:00+00:00,39.46,39.46,39.46,39.46,40.76,39.46
2018-03-13 22:00:00+00:00,37.66,37.66,37.66,37.66,36.36,37.66
